ESTACAO,lat,lon,lvl,week,precipitation_avg,precipitation_max
A606,-22.98333333,-42.01666666,4.0,201414,0.0571428571428571,0.4
A606,-22.98333333,-42.01666666,4.0,201415,4.714285714285714,20.0
A606,-22.98333333,-42.01666666,4.0,201416,3.142857142857143,16.0
A606,-22.98333333,-42.01666666,4.0,201417,0.7999999999999999,3.6
A606,-22.98333333,-42.01666666,4.0,201418,0.6571428571428571,2.8
A606,-22.98333333,-42.01666666,4.0,201419,0.2571428571428571,1.4
A606,-22.98333333,-42.01666666,4.0,201420,0.3999999999999999,1.6
A606,-22.98333333,-42.01666666,4.0,201421,1.7142857142857142,7.0
A606,-22.98333333,-42.01666666,4.0,201422,0.4285714285714285,2.2
A606,-22.98333333,-42.01666666,4.0,201423,0.6857142857142857,3.0
A606,-22.98333333,-42.01666666,4.0,201424,0.8857142857142858,6.0
A606,-22.98333333,-42.01666666,4.0,201425,0.2571428571428572,1.6
A606,-22.98333333,-42.01666666,4.0,201426,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201427,2.685714285714286,9.4
A606,-22.98333333,-42.01666666,4.0,201428,0.3142857142857143,2.2
A606,-22.98333333,-42.01666666,4.0,201429,0.3142857142857143,2.0
A606,-22.98333333,-42.01666666,4.0,201430,0.6285714285714287,4.4
A606,-22.98333333,-42.01666666,4.0,201431,0.1428571428571428,0.6
A606,-22.98333333,-42.01666666,4.0,201432,0.3714285714285714,2.6
A606,-22.98333333,-42.01666666,4.0,201433,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201434,1.0285714285714287,6.6
A606,-22.98333333,-42.01666666,4.0,201435,0.3142857142857143,1.6
A606,-22.98333333,-42.01666666,4.0,201436,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201437,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201438,0.1999999999999999,1.2
A606,-22.98333333,-42.01666666,4.0,201439,0.2571428571428572,1.8
A606,-22.98333333,-42.01666666,4.0,201440,0.1428571428571428,0.6
A606,-22.98333333,-42.01666666,4.0,201441,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201442,0.2285714285714286,1.6
A606,-22.98333333,-42.01666666,4.0,201443,1.8285714285714287,12.8
A606,-22.98333333,-42.01666666,4.0,201444,0.4571428571428572,3.2
A606,-22.98333333,-42.01666666,4.0,201445,0.5142857142857143,2.2
A606,-22.98333333,-42.01666666,4.0,201446,0.2857142857142857,2.0
A606,-22.98333333,-42.01666666,4.0,201447,1.342857142857143,3.4
A606,-22.98333333,-42.01666666,4.0,201448,0.9714285714285714,5.0
A606,-22.98333333,-42.01666666,4.0,201449,0.6571428571428571,4.6
A606,-22.98333333,-42.01666666,4.0,201450,1.085714285714286,5.4
A606,-22.98333333,-42.01666666,4.0,201451,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201452,0.05,0.2
A606,-22.98333333,-42.01666666,4.0,201500,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201501,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201502,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201503,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201504,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201505,1.0857142857142856,3.4
A606,-22.98333333,-42.01666666,4.0,201506,0.2571428571428572,1.2
A606,-22.98333333,-42.01666666,4.0,201507,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201508,0.0571428571428571,0.2
A606,-22.98333333,-42.01666666,4.0,201509,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201510,1.0,2.4
A606,-22.98333333,-42.01666666,4.0,201511,1.9142857142857144,6.2
A606,-22.98333333,-42.01666666,4.0,201512,2.257142857142857,12.2
A606,-22.98333333,-42.01666666,4.0,201513,3.257142857142857,17.8
A606,-22.98333333,-42.01666666,4.0,201514,0.1714285714285714,1.0
A606,-22.98333333,-42.01666666,4.0,201515,0.2285714285714286,1.6
A606,-22.98333333,-42.01666666,4.0,201516,0.9428571428571428,2.8
A606,-22.98333333,-42.01666666,4.0,201517,3.914285714285714,12.0
A606,-22.98333333,-42.01666666,4.0,201518,1.4285714285714286,7.2
A606,-22.98333333,-42.01666666,4.0,201519,0.8285714285714286,3.6
A606,-22.98333333,-42.01666666,4.0,201520,0.4285714285714285,2.8
A606,-22.98333333,-42.01666666,4.0,201521,0.3428571428571429,2.0
A606,-22.98333333,-42.01666666,4.0,201522,0.1999999999999999,1.0
A606,-22.98333333,-42.01666666,4.0,201523,0.0571428571428571,0.4
A606,-22.98333333,-42.01666666,4.0,201524,0.8285714285714285,2.6
A606,-22.98333333,-42.01666666,4.0,201525,1.1142857142857143,2.8
A606,-22.98333333,-42.01666666,4.0,201526,0.2571428571428572,1.2
A606,-22.98333333,-42.01666666,4.0,201527,0.2285714285714286,1.2
A606,-22.98333333,-42.01666666,4.0,201528,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201529,0.2857142857142857,1.0
A606,-22.98333333,-42.01666666,4.0,201530,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201531,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201532,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201533,0.2285714285714286,0.6
A606,-22.98333333,-42.01666666,4.0,201534,0.0857142857142857,0.2
A606,-22.98333333,-42.01666666,4.0,201535,0.7142857142857143,3.0
A606,-22.98333333,-42.01666666,4.0,201536,2.0,5.4
A606,-22.98333333,-42.01666666,4.0,201537,0.6857142857142857,3.8
A606,-22.98333333,-42.01666666,4.0,201538,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201539,0.0571428571428571,0.2
A606,-22.98333333,-42.01666666,4.0,201540,0.6571428571428571,4.0
A606,-22.98333333,-42.01666666,4.0,201541,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201542,0.4857142857142857,3.4
A606,-22.98333333,-42.01666666,4.0,201543,0.3142857142857143,1.2
A606,-22.98333333,-42.01666666,4.0,201544,3.8,18.0
A606,-22.98333333,-42.01666666,4.0,201545,0.1999999999999999,1.2
A606,-22.98333333,-42.01666666,4.0,201546,3.257142857142857,18.0
A606,-22.98333333,-42.01666666,4.0,201547,0.4285714285714285,2.2
A606,-22.98333333,-42.01666666,4.0,201548,2.2285714285714286,7.4
A606,-22.98333333,-42.01666666,4.0,201549,1.2571428571428571,5.6
A606,-22.98333333,-42.01666666,4.0,201550,2.685714285714286,18.8
A606,-22.98333333,-42.01666666,4.0,201551,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201552,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201600,2.7,3.6
A606,-22.98333333,-42.01666666,4.0,201601,0.1999999999999999,1.0
A606,-22.98333333,-42.01666666,4.0,201602,1.5142857142857142,6.6
A606,-22.98333333,-42.01666666,4.0,201603,2.0,4.6
A606,-22.98333333,-42.01666666,4.0,201604,0.0857142857142857,0.6
A606,-22.98333333,-42.01666666,4.0,201605,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201606,0.3428571428571429,2.2
A606,-22.98333333,-42.01666666,4.0,201607,2.1142857142857143,7.6
A606,-22.98333333,-42.01666666,4.0,201608,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201609,2.857142857142857,12.0
A606,-22.98333333,-42.01666666,4.0,201610,0.0857142857142857,0.6
A606,-22.98333333,-42.01666666,4.0,201611,0.7999999999999999,2.8
A606,-22.98333333,-42.01666666,4.0,201612,3.142857142857143,22.0
A606,-22.98333333,-42.01666666,4.0,201613,0.0571428571428571,0.2
A606,-22.98333333,-42.01666666,4.0,201614,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201615,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201616,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201617,0.4571428571428572,1.6
A606,-22.98333333,-42.01666666,4.0,201618,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201619,1.7428571428571429,7.8
A606,-22.98333333,-42.01666666,4.0,201620,0.3714285714285714,1.2
A606,-22.98333333,-42.01666666,4.0,201621,0.6571428571428573,4.4
A606,-22.98333333,-42.01666666,4.0,201622,0.3714285714285714,1.2
A606,-22.98333333,-42.01666666,4.0,201623,3.457142857142857,12.6
A606,-22.98333333,-42.01666666,4.0,201624,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201625,0.6285714285714287,2.2
A606,-22.98333333,-42.01666666,4.0,201626,0.4285714285714285,2.4
A606,-22.98333333,-42.01666666,4.0,201627,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201628,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201629,0.1714285714285714,1.0
A606,-22.98333333,-42.01666666,4.0,201630,1.1428571428571428,8.0
A606,-22.98333333,-42.01666666,4.0,201631,0.0857142857142857,0.6
A606,-22.98333333,-42.01666666,4.0,201632,0.4857142857142857,2.8
A606,-22.98333333,-42.01666666,4.0,201633,0.3714285714285714,2.6
A606,-22.98333333,-42.01666666,4.0,201634,0.5714285714285714,3.0
A606,-22.98333333,-42.01666666,4.0,201635,1.7714285714285711,10.2
A606,-22.98333333,-42.01666666,4.0,201636,0.4285714285714285,1.6
A606,-22.98333333,-42.01666666,4.0,201637,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201638,0.3428571428571428,2.0
A606,-22.98333333,-42.01666666,4.0,201639,1.4,4.6
A606,-22.98333333,-42.01666666,4.0,201640,1.6285714285714286,4.6
A606,-22.98333333,-42.01666666,4.0,201641,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201642,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201643,0.942857142857143,6.2
A606,-22.98333333,-42.01666666,4.0,201644,1.6,9.2
A606,-22.98333333,-42.01666666,4.0,201645,0.1142857142857142,0.6
A606,-22.98333333,-42.01666666,4.0,201646,11.22857142857143,45.2
A606,-22.98333333,-42.01666666,4.0,201647,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201648,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201649,6.057142857142857,34.0
A606,-22.98333333,-42.01666666,4.0,201650,0.6857142857142858,2.0
A606,-22.98333333,-42.01666666,4.0,201651,0.4571428571428572,2.0
A606,-22.98333333,-42.01666666,4.0,201652,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201701,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201702,7.685714285714286,42.2
A606,-22.98333333,-42.01666666,4.0,201703,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201704,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201705,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201706,0.2857142857142857,2.0
A606,-22.98333333,-42.01666666,4.0,201707,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201708,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201709,0.0857142857142857,0.6
A606,-22.98333333,-42.01666666,4.0,201710,1.0571428571428572,6.0
A606,-22.98333333,-42.01666666,4.0,201711,10.085714285714284,70.6
A606,-22.98333333,-42.01666666,4.0,201712,1.4285714285714286,6.4
A606,-22.98333333,-42.01666666,4.0,201713,1.342857142857143,4.2
A606,-22.98333333,-42.01666666,4.0,201714,2.085714285714286,9.2
A606,-22.98333333,-42.01666666,4.0,201715,1.0571428571428572,6.2
A606,-22.98333333,-42.01666666,4.0,201716,1.7142857142857142,7.8
A606,-22.98333333,-42.01666666,4.0,201717,1.0,2.8
A606,-22.98333333,-42.01666666,4.0,201718,0.5142857142857143,1.8
A606,-22.98333333,-42.01666666,4.0,201719,1.6,10.4
A606,-22.98333333,-42.01666666,4.0,201720,1.8285714285714287,8.4
A606,-22.98333333,-42.01666666,4.0,201721,0.3714285714285714,1.4
A606,-22.98333333,-42.01666666,4.0,201722,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201723,0.3142857142857143,2.0
A606,-22.98333333,-42.01666666,4.0,201724,0.1428571428571428,0.4
A606,-22.98333333,-42.01666666,4.0,201725,0.7142857142857143,3.6
A606,-22.98333333,-42.01666666,4.0,201726,0.8285714285714285,4.8
A606,-22.98333333,-42.01666666,4.0,201727,1.2571428571428571,2.8
A606,-22.98333333,-42.01666666,4.0,201728,0.1999999999999999,1.2
A606,-22.98333333,-42.01666666,4.0,201729,2.0285714285714285,8.2
A606,-22.98333333,-42.01666666,4.0,201730,0.2571428571428572,1.6
A606,-22.98333333,-42.01666666,4.0,201731,0.2571428571428571,1.4
A606,-22.98333333,-42.01666666,4.0,201732,0.1142857142857143,0.8
A606,-22.98333333,-42.01666666,4.0,201733,0.7428571428571429,1.8
A606,-22.98333333,-42.01666666,4.0,201734,0.5714285714285714,2.8
A606,-22.98333333,-42.01666666,4.0,201735,0.1999999999999999,1.2
A606,-22.98333333,-42.01666666,4.0,201736,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201737,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201738,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201739,0.0857142857142857,0.6
A606,-22.98333333,-42.01666666,4.0,201740,0.2,0.4
A606,-22.98333333,-42.01666666,4.0,201743,1.08,2.8
A606,-22.98333333,-42.01666666,4.0,201744,0.3999999999999999,1.0
A606,-22.98333333,-42.01666666,4.0,201745,,
A606,-22.98333333,-42.01666666,4.0,201746,,
A606,-22.98333333,-42.01666666,4.0,201747,,
A606,-22.98333333,-42.01666666,4.0,201748,1.5,3.0
A606,-22.98333333,-42.01666666,4.0,201749,0.5714285714285714,2.2
A606,-22.98333333,-42.01666666,4.0,201750,0.1714285714285714,1.2
A606,-22.98333333,-42.01666666,4.0,201751,0.4285714285714285,3.0
A606,-22.98333333,-42.01666666,4.0,201752,1.0857142857142856,4.8
A606,-22.98333333,-42.01666666,4.0,201753,1.0,1.0
A606,-22.98333333,-42.01666666,4.0,201800,3.1,13.4
A606,-22.98333333,-42.01666666,4.0,201801,0.2571428571428572,1.6
A606,-22.98333333,-42.01666666,4.0,201802,0.0857142857142857,0.4
A606,-22.98333333,-42.01666666,4.0,201803,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201804,0.0333333333333333,0.2
A606,-22.98333333,-42.01666666,4.0,201805,2.085714285714286,11.0
A606,-22.98333333,-42.01666666,4.0,201806,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201807,1.7142857142857142,7.6
A606,-22.98333333,-42.01666666,4.0,201808,2.0285714285714285,7.6
A606,-22.98333333,-42.01666666,4.0,201809,0.1428571428571428,0.6
A606,-22.98333333,-42.01666666,4.0,201810,1.4,9.4
A606,-22.98333333,-42.01666666,4.0,201811,2.5142857142857147,13.4
A606,-22.98333333,-42.01666666,4.0,201812,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201813,1.9142857142857144,12.6
A606,-22.98333333,-42.01666666,4.0,201814,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201815,2.4285714285714284,11.6
A606,-22.98333333,-42.01666666,4.0,201816,0.1142857142857143,0.8
A606,-22.98333333,-42.01666666,4.0,201817,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201818,1.9428571428571428,13.6
A606,-22.98333333,-42.01666666,4.0,201819,2.0285714285714285,7.0
A606,-22.98333333,-42.01666666,4.0,201820,0.0571428571428571,0.4
A606,-22.98333333,-42.01666666,4.0,201821,0.942857142857143,5.4
A606,-22.98333333,-42.01666666,4.0,201822,1.7428571428571429,4.6
A606,-22.98333333,-42.01666666,4.0,201823,0.5428571428571429,2.2
A606,-22.98333333,-42.01666666,4.0,201824,5.4,33.6
A606,-22.98333333,-42.01666666,4.0,201825,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201826,0.3714285714285714,2.0
A606,-22.98333333,-42.01666666,4.0,201827,0.4285714285714285,2.8
A606,-22.98333333,-42.01666666,4.0,201828,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201829,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201830,4.35,15.6
A606,-22.98333333,-42.01666666,4.0,201831,,
A606,-22.98333333,-42.01666666,4.0,201832,0.1333333333333333,0.2
A606,-22.98333333,-42.01666666,4.0,201833,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201834,0.6857142857142857,4.0
A606,-22.98333333,-42.01666666,4.0,201835,0.9142857142857144,3.8
A606,-22.98333333,-42.01666666,4.0,201836,0.4571428571428572,3.2
A606,-22.98333333,-42.01666666,4.0,201837,0.4571428571428572,1.4
A606,-22.98333333,-42.01666666,4.0,201838,1.9714285714285715,7.4
A606,-22.98333333,-42.01666666,4.0,201839,0.7714285714285714,4.6
A606,-22.98333333,-42.01666666,4.0,201840,0.7714285714285715,3.0
A606,-22.98333333,-42.01666666,4.0,201841,0.8857142857142858,3.6
A606,-22.98333333,-42.01666666,4.0,201842,1.3714285714285714,5.0
A606,-22.98333333,-42.01666666,4.0,201843,0.2571428571428572,1.0
A606,-22.98333333,-42.01666666,4.0,201844,1.9142857142857144,6.0
A606,-22.98333333,-42.01666666,4.0,201845,0.1142857142857143,0.8
A606,-22.98333333,-42.01666666,4.0,201846,3.0,17.0
A606,-22.98333333,-42.01666666,4.0,201847,0.1142857142857143,0.6
A606,-22.98333333,-42.01666666,4.0,201848,1.457142857142857,5.8
A606,-22.98333333,-42.01666666,4.0,201849,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201850,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201851,0.2285714285714286,0.8
A606,-22.98333333,-42.01666666,4.0,201852,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201900,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201901,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201902,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201903,16.114285714285717,67.2
A606,-22.98333333,-42.01666666,4.0,201904,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201905,3.4285714285714284,23.4
A606,-22.98333333,-42.01666666,4.0,201906,2.0571428571428574,11.6
A606,-22.98333333,-42.01666666,4.0,201907,2.3428571428571425,10.6
A606,-22.98333333,-42.01666666,4.0,201908,2.457142857142857,13.2
A606,-22.98333333,-42.01666666,4.0,201909,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,201910,0.1714285714285714,1.2
A606,-22.98333333,-42.01666666,4.0,201911,2.2285714285714286,4.8
A606,-22.98333333,-42.01666666,4.0,201912,0.4857142857142857,3.0
A606,-22.98333333,-42.01666666,4.0,201913,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201914,1.7428571428571429,6.6
A606,-22.98333333,-42.01666666,4.0,201915,1.2285714285714284,5.6
A606,-22.98333333,-42.01666666,4.0,201916,0.0571428571428571,0.2
A606,-22.98333333,-42.01666666,4.0,201917,0.4857142857142857,2.2
A606,-22.98333333,-42.01666666,4.0,201918,0.0571428571428571,0.4
A606,-22.98333333,-42.01666666,4.0,201919,14.428571428571429,56.4
A606,-22.98333333,-42.01666666,4.0,201920,0.8571428571428571,5.2
A606,-22.98333333,-42.01666666,4.0,201921,0.0571428571428571,0.4
A606,-22.98333333,-42.01666666,4.0,201922,1.342857142857143,3.0
A606,-22.98333333,-42.01666666,4.0,201923,2.257142857142857,15.8
A606,-22.98333333,-42.01666666,4.0,201924,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201925,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201926,0.8571428571428571,3.0
A606,-22.98333333,-42.01666666,4.0,201927,0.9142857142857144,6.2
A606,-22.98333333,-42.01666666,4.0,201928,0.7142857142857143,2.0
A606,-22.98333333,-42.01666666,4.0,201929,0.1714285714285714,1.2
A606,-22.98333333,-42.01666666,4.0,201930,0.2571428571428572,1.6
A606,-22.98333333,-42.01666666,4.0,201931,1.0571428571428572,4.4
A606,-22.98333333,-42.01666666,4.0,201932,0.0571428571428571,0.2
A606,-22.98333333,-42.01666666,4.0,201933,1.2571428571428571,3.4
A606,-22.98333333,-42.01666666,4.0,201934,0.7142857142857143,4.0
A606,-22.98333333,-42.01666666,4.0,201935,2.771428571428572,14.0
A606,-22.98333333,-42.01666666,4.0,201936,0.0571428571428571,0.4
A606,-22.98333333,-42.01666666,4.0,201937,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201938,0.1142857142857143,0.4
A606,-22.98333333,-42.01666666,4.0,201939,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201940,0.9142857142857144,5.0
A606,-22.98333333,-42.01666666,4.0,201941,0.0571428571428571,0.4
A606,-22.98333333,-42.01666666,4.0,201942,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,201943,0.0857142857142857,0.4
A606,-22.98333333,-42.01666666,4.0,201944,1.2857142857142858,8.8
A606,-22.98333333,-42.01666666,4.0,201945,1.4,4.8
A606,-22.98333333,-42.01666666,4.0,201946,1.2285714285714284,4.6
A606,-22.98333333,-42.01666666,4.0,201947,0.7428571428571429,3.6
A606,-22.98333333,-42.01666666,4.0,201948,3.8285714285714287,17.0
A606,-22.98333333,-42.01666666,4.0,201949,0.9714285714285714,4.2
A606,-22.98333333,-42.01666666,4.0,201950,0.0571428571428571,0.4
A606,-22.98333333,-42.01666666,4.0,201951,0.8857142857142858,3.4
A606,-22.98333333,-42.01666666,4.0,201952,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202000,0.75,1.0
A606,-22.98333333,-42.01666666,4.0,202001,0.4285714285714285,2.6
A606,-22.98333333,-42.01666666,4.0,202002,4.085714285714285,24.4
A606,-22.98333333,-42.01666666,4.0,202003,0.4571428571428572,2.0
A606,-22.98333333,-42.01666666,4.0,202004,1.1428571428571428,8.0
A606,-22.98333333,-42.01666666,4.0,202005,1.5714285714285714,7.0
A606,-22.98333333,-42.01666666,4.0,202006,5.0,12.4
A606,-22.98333333,-42.01666666,4.0,202007,0.7428571428571429,5.2
A606,-22.98333333,-42.01666666,4.0,202008,1.9714285714285715,5.2
A606,-22.98333333,-42.01666666,4.0,202009,4.885714285714285,10.2
A606,-22.98333333,-42.01666666,4.0,202010,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202011,2.1714285714285717,15.2
A606,-22.98333333,-42.01666666,4.0,202012,0.3714285714285714,2.2
A606,-22.98333333,-42.01666666,4.0,202013,1.0,3.6
A606,-22.98333333,-42.01666666,4.0,202014,2.085714285714286,10.2
A606,-22.98333333,-42.01666666,4.0,202015,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202016,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,202017,1.0285714285714287,3.0
A606,-22.98333333,-42.01666666,4.0,202018,4.914285714285714,21.2
A606,-22.98333333,-42.01666666,4.0,202019,1.1142857142857143,7.6
A606,-22.98333333,-42.01666666,4.0,202020,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,202021,1.1714285714285717,7.2
A606,-22.98333333,-42.01666666,4.0,202022,0.3999999999999999,2.4
A606,-22.98333333,-42.01666666,4.0,202023,0.0857142857142857,0.2
A606,-22.98333333,-42.01666666,4.0,202024,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,202025,0.0571428571428571,0.2
A606,-22.98333333,-42.01666666,4.0,202026,0.0857142857142857,0.4
A606,-22.98333333,-42.01666666,4.0,202027,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,202028,0.0857142857142857,0.4
A606,-22.98333333,-42.01666666,4.0,202029,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,202030,1.0571428571428572,5.4
A606,-22.98333333,-42.01666666,4.0,202031,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202032,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202033,1.6857142857142855,5.8
A606,-22.98333333,-42.01666666,4.0,202034,1.3142857142857145,7.2
A606,-22.98333333,-42.01666666,4.0,202035,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,202036,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202037,0.0571428571428571,0.4
A606,-22.98333333,-42.01666666,4.0,202038,4.828571428571429,23.8
A606,-22.98333333,-42.01666666,4.0,202039,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202040,3.3428571428571425,17.4
A606,-22.98333333,-42.01666666,4.0,202041,0.1428571428571428,0.8
A606,-22.98333333,-42.01666666,4.0,202042,0.3714285714285714,2.6
A606,-22.98333333,-42.01666666,4.0,202043,1.0,2.8
A606,-22.98333333,-42.01666666,4.0,202044,2.542857142857143,12.0
A606,-22.98333333,-42.01666666,4.0,202045,1.0857142857142856,7.0
A606,-22.98333333,-42.01666666,4.0,202046,2.857142857142857,11.8
A606,-22.98333333,-42.01666666,4.0,202047,1.1714285714285713,6.2
A606,-22.98333333,-42.01666666,4.0,202048,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202049,4.6000000000000005,23.6
A606,-22.98333333,-42.01666666,4.0,202050,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202051,2.085714285714286,4.0
A606,-22.98333333,-42.01666666,4.0,202052,0.16,0.6
A606,-22.98333333,-42.01666666,4.0,202100,1.8,3.0
A606,-22.98333333,-42.01666666,4.0,202101,0.9428571428571428,6.0
A606,-22.98333333,-42.01666666,4.0,202102,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202103,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,202104,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202105,2.4285714285714284,11.2
A606,-22.98333333,-42.01666666,4.0,202106,1.1428571428571428,5.0
A606,-22.98333333,-42.01666666,4.0,202107,1.8571428571428568,10.8
A606,-22.98333333,-42.01666666,4.0,202108,0.1714285714285714,0.8
A606,-22.98333333,-42.01666666,4.0,202109,2.1142857142857143,12.4
A606,-22.98333333,-42.01666666,4.0,202110,2.1714285714285717,14.2
A606,-22.98333333,-42.01666666,4.0,202111,0.0,0.0
A606,-22.98333333,-42.01666666,4.0,202112,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,202113,5.485714285714286,34.0
A606,-22.98333333,-42.01666666,4.0,202114,4.285714285714286,12.4
A606,-22.98333333,-42.01666666,4.0,202115,0.1999999999999999,1.2
A606,-22.98333333,-42.01666666,4.0,202116,2.2,8.0
A606,-22.98333333,-42.01666666,4.0,202117,2.971428571428571,9.2
A606,-22.98333333,-42.01666666,4.0,202118,1.1999999999999995,5.6
A606,-22.98333333,-42.01666666,4.0,202119,4.485714285714286,18.6
A606,-22.98333333,-42.01666666,4.0,202120,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,202121,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,202122,0.8,5.2
A606,-22.98333333,-42.01666666,4.0,202123,1.9714285714285715,7.0
A606,-22.98333333,-42.01666666,4.0,202124,2.0285714285714285,10.2
A606,-22.98333333,-42.01666666,4.0,202125,0.4571428571428572,2.0
A606,-22.98333333,-42.01666666,4.0,202126,0.1714285714285714,1.0
A606,-22.98333333,-42.01666666,4.0,202127,1.0857142857142856,6.8
A606,-22.98333333,-42.01666666,4.0,202128,0.0857142857142857,0.2
A606,-22.98333333,-42.01666666,4.0,202129,0.0571428571428571,0.4
A606,-22.98333333,-42.01666666,4.0,202130,1.1428571428571428,4.2
A606,-22.98333333,-42.01666666,4.0,202131,0.8285714285714285,2.8
A606,-22.98333333,-42.01666666,4.0,202132,0.9714285714285714,3.0
A606,-22.98333333,-42.01666666,4.0,202133,1.1142857142857143,7.6
A606,-22.98333333,-42.01666666,4.0,202134,0.0285714285714285,0.2
A606,-22.98333333,-42.01666666,4.0,202135,0.8857142857142858,5.4
A606,-22.98333333,-42.01666666,4.0,202136,0.6,3.0
