week,predicted_precipitation_avg,predicted_precipitation_max,CITY
201339,2.7589421573974438,8.188372872931286,Angra Dos Reis
201340,0.3513055756094177,1.6869024078476054,Angra Dos Reis
201341,3.0350903162300624,10.061505150305939,Angra Dos Reis
201342,1.2147365883147443,3.571375607974936,Angra Dos Reis
201343,0.5187044411792564,2.124139711691633,Angra Dos Reis
201344,1.3394400322551356,4.485168733263258,Angra Dos Reis
201345,0.5860393105279352,3.85072962830129,Angra Dos Reis
201346,4.625081522682064,15.746472135744526,Angra Dos Reis
201347,3.2586138868082886,13.027338801471684,Angra Dos Reis
201348,3.8274624396271735,23.330973038041012,Angra Dos Reis
201349,3.6524099073060645,10.980877501818338,Angra Dos Reis
201350,0.6961825914132762,3.354160620612196,Angra Dos Reis
201351,0.5449764139342741,1.9231072637332853,Angra Dos Reis
201352,4.545662779429253,11.019870088370553,Angra Dos Reis
201400,1.7798365498917947,6.892778418429375,Angra Dos Reis
201401,1.725004518777368,7.063136084154719,Angra Dos Reis
201402,5.22662070767525,21.578863635546583,Angra Dos Reis
201403,0.4148978391972679,2.070000328709787,Angra Dos Reis
201404,-0.0591250775296917,-0.42532285497283767,Angra Dos Reis
201405,-0.005213632516867166,-0.0022746827789010948,Angra Dos Reis
201406,7.067008272792244,47.4594553801147,Angra Dos Reis
201407,2.6988212369813676,11.000292561300537,Angra Dos Reis
201408,0.9573301160598178,5.363844241725136,Angra Dos Reis
201409,8.551474017377906,37.74635136127186,Angra Dos Reis
201410,0.40950788655668546,2.722627912836975,Angra Dos Reis
201411,3.091671762002297,13.020600874436699,Angra Dos Reis
201412,2.0875568634229476,10.41542070187376,Angra Dos Reis
201413,1.5824858926032994,7.482388897322016,Angra Dos Reis
201414,0.008154671767542726,0.095412383818128,Angra Dos Reis
201415,1.917960626526165,6.61235872946029,Angra Dos Reis
201416,2.2840209326787693,11.73040254726535,Angra Dos Reis
201417,0.966338218787816,3.699946839007658,Angra Dos Reis
201418,1.398104841713549,7.681922952215952,Angra Dos Reis
201419,0.45346490627245994,2.187606783768292,Angra Dos Reis
201420,0.8676559728015258,4.749768017719125,Angra Dos Reis
201421,1.0088810000320394,4.56111654812852,Angra Dos Reis
201422,0.3932844110061878,2.1435033458777832,Angra Dos Reis
201423,0.9564316280589691,4.667511040112627,Angra Dos Reis
201424,1.1753526466288664,6.020595046271309,Angra Dos Reis
201425,0.43813432491175863,2.7080087487515665,Angra Dos Reis
201426,0.2915132620957455,1.7161446204139883,Angra Dos Reis
201427,3.953843530590918,14.762747999028308,Angra Dos Reis
201428,0.4047876089372916,2.1121854037866132,Angra Dos Reis
201429,0.38953708319303176,1.7334314754479274,Angra Dos Reis
201430,1.1455491224162326,5.662085756308807,Angra Dos Reis
201431,0.3218853956743508,1.688391927286113,Angra Dos Reis
201432,0.662340857037246,3.4170114490388426,Angra Dos Reis
201433,0.32183345273523395,1.9472042824099722,Angra Dos Reis
201434,0.6297405042150648,3.9536606230325044,Angra Dos Reis
201435,0.9685612178201445,2.999053158243396,Angra Dos Reis
201436,0.01272618617954799,0.04592263335937595,Angra Dos Reis
201437,1.0394638818382174,5.973177695736146,Angra Dos Reis
201438,1.271987494637001,5.637108525134531,Angra Dos Reis
201439,2.4108590164032817,12.171334927842356,Angra Dos Reis
201440,0.05671969530472673,0.3898011277278364,Angra Dos Reis
201441,0.02613590112981925,0.17279842500973117,Angra Dos Reis
201442,0.9755909384120673,4.4038253466866735,Angra Dos Reis
201443,2.846724928528784,14.986619043311117,Angra Dos Reis
201444,0.8426275538521151,4.357279854538677,Angra Dos Reis
201445,2.719389225572588,8.541143921301863,Angra Dos Reis
201446,0.7412066399666849,4.2137081631790885,Angra Dos Reis
201447,2.5618284973288583,10.247489246223374,Angra Dos Reis
201448,2.5412940935460115,13.257777041401635,Angra Dos Reis
201449,1.2052891481884487,4.5826422348554345,Angra Dos Reis
201450,0.638887514743649,4.270547548916003,Angra Dos Reis
201451,1.0261294459894887,3.5327731107150218,Angra Dos Reis
201452,2.5077493019378094,8.396909807136385,Angra Dos Reis
201500,0.9805080615408885,3.2309940134159705,Angra Dos Reis
201501,4.12556296864315,19.100408486539436,Angra Dos Reis
201502,-0.0038159194353001476,0.0026030744305510682,Angra Dos Reis
201503,2.2019136775768304,6.85046417669412,Angra Dos Reis
201504,5.265053117276922,15.212841097361423,Angra Dos Reis
201505,7.423693593834972,15.369432146112825,Angra Dos Reis
201506,1.428433241883511,6.064036028065562,Angra Dos Reis
201507,3.8091799481388127,21.60721896844143,Angra Dos Reis
201508,1.2378009669569665,11.08134745766137,Angra Dos Reis
201509,2.5739501517071623,8.173377330170482,Angra Dos Reis
201510,4.159593461890977,23.50877203184124,Angra Dos Reis
201511,3.3955336858902916,14.626583233349436,Angra Dos Reis
201512,2.7030346099539697,14.046744214295726,Angra Dos Reis
201513,3.141505028167368,13.973686525407304,Angra Dos Reis
201514,1.5623095748331828,6.86009104063454,Angra Dos Reis
201515,0.050595562876841305,0.8263645183053194,Angra Dos Reis
201516,1.6713112895247493,8.297312720727534,Angra Dos Reis
201517,1.6714864247995402,7.988809813337475,Angra Dos Reis
201518,1.8878232498779923,8.27881131401736,Angra Dos Reis
201519,1.2920287370692867,4.967856527870567,Angra Dos Reis
201520,0.1288452561179072,0.44050249376941264,Angra Dos Reis
201521,0.386945545497942,2.2802324137074486,Angra Dos Reis
201522,0.46861689368813453,2.150067116485178,Angra Dos Reis
201523,0.0992071461420955,0.3826925437687243,Angra Dos Reis
201524,1.6811013438830267,6.5034487616603815,Angra Dos Reis
201525,1.0516176703373263,4.844598925044012,Angra Dos Reis
201526,0.21955318931887322,1.2372093516097435,Angra Dos Reis
201527,0.1494822334418498,0.9944861160287057,Angra Dos Reis
201528,0.025851552564110744,0.11844146877051324,Angra Dos Reis
201529,0.6394750315256295,2.5990358681332597,Angra Dos Reis
201530,0.1960287364237136,0.9825088149818422,Angra Dos Reis
201531,0.022680403196976867,0.06786706312477479,Angra Dos Reis
201532,0.00734427486219455,0.07528813007879187,Angra Dos Reis
201533,0.17495478509965923,1.2459099358632553,Angra Dos Reis
201534,0.7118352764167934,3.5859693155676498,Angra Dos Reis
201535,0.6950618810912776,2.8233601498598957,Angra Dos Reis
201536,2.1382400189982604,4.940490932205569,Angra Dos Reis
201537,1.0162451556853422,5.647365522171889,Angra Dos Reis
201538,0.3482605633812232,2.4417408021738862,Angra Dos Reis
201539,1.2461490880847323,5.527635790429046,Angra Dos Reis
201540,0.6002415323770078,3.2746833003001075,Angra Dos Reis
201541,0.022600435774740947,0.1238972492827506,Angra Dos Reis
201542,0.7192089132223589,2.6533956057679986,Angra Dos Reis
201543,-0.05148392432037574,-0.04994908394815578,Angra Dos Reis
201544,4.176320868479207,13.481837119892218,Angra Dos Reis
201545,0.6496324240756122,4.179128963133387,Angra Dos Reis
201546,3.4124026328496573,13.510939146197884,Angra Dos Reis
201547,2.7166316821821113,11.1464165586492,Angra Dos Reis
201548,5.183221894812517,17.359552351598133,Angra Dos Reis
201549,2.6652718946796554,11.276843974877586,Angra Dos Reis
201550,4.671028575713941,23.47209103332715,Angra Dos Reis
201551,1.4818746798778593,8.156520301118693,Angra Dos Reis
201552,1.7412790745574824,6.160205240477788,Angra Dos Reis
201600,12.816026402860103,15.070340915303092,Angra Dos Reis
201601,1.4888987368482693,9.036619867809291,Angra Dos Reis
201602,7.004583487453899,19.00629192379076,Angra Dos Reis
201603,1.516824799095033,6.759035261259388,Angra Dos Reis
201604,2.052714827406883,12.881050674869439,Angra Dos Reis
201605,-0.045552717244195746,-0.2043052278395019,Angra Dos Reis
201606,3.1019549173335568,14.516916745590661,Angra Dos Reis
201607,7.192016190757279,24.176557184897156,Angra Dos Reis
201608,6.194513885436246,17.691403267022864,Angra Dos Reis
201609,4.271772646944353,18.89772577703152,Angra Dos Reis
201610,3.4546588643779055,20.53807098063391,Angra Dos Reis
201611,3.7507062602034926,16.746428501023377,Angra Dos Reis
201612,4.125899633437104,14.031110238057547,Angra Dos Reis
201613,0.756148191622755,4.196550627599087,Angra Dos Reis
201614,0.04589289448880601,0.305457674530536,Angra Dos Reis
201615,0.039750465500972616,0.20952704394876068,Angra Dos Reis
201616,0.001205901244180367,0.0350240991050199,Angra Dos Reis
201617,0.7257287616119448,3.4154515368797735,Angra Dos Reis
201618,0.01184712276781641,0.15080978227146624,Angra Dos Reis
201619,0.9080891104068514,4.942501721931497,Angra Dos Reis
201620,1.3384865624691655,5.420645585104716,Angra Dos Reis
201621,0.7661124422545708,4.054862659155083,Angra Dos Reis
201622,1.7534585047015798,5.923484950658157,Angra Dos Reis
201623,3.1578595247519514,12.115816798010181,Angra Dos Reis
201624,0.030784356188043333,0.12813838188971288,Angra Dos Reis
201625,0.4092544531505228,1.2443443951787299,Angra Dos Reis
201626,0.12591518342456437,0.6825170371759907,Angra Dos Reis
201627,0.02158370317051314,0.12145624275070721,Angra Dos Reis
201628,0.019196651497739768,0.08148768134481077,Angra Dos Reis
201629,0.13810093435793525,0.5206622677543282,Angra Dos Reis
201630,0.2613871374129049,1.9360910016154977,Angra Dos Reis
201631,0.2263291189380341,1.2980191728667205,Angra Dos Reis
201632,0.3336862166384754,1.9045256275908058,Angra Dos Reis
201633,0.40184669885997426,1.8358750277622429,Angra Dos Reis
201634,0.6529562694616549,4.367571001761003,Angra Dos Reis
201635,1.2595028085481923,5.062825876146968,Angra Dos Reis
201636,0.36196310589757463,1.8149493955027338,Angra Dos Reis
201637,0.29456228085942904,1.538781611389889,Angra Dos Reis
201638,1.069299553119748,4.205803384009102,Angra Dos Reis
201639,1.0231836207769907,3.692698775106465,Angra Dos Reis
201640,1.9470158485454985,6.176614716850231,Angra Dos Reis
201641,1.6351762128296108,3.633288544939347,Angra Dos Reis
201642,0.18334985582611285,0.9885910187212924,Angra Dos Reis
201643,1.0318986940955175,4.562786846892669,Angra Dos Reis
201644,2.852478932748947,13.928960163530721,Angra Dos Reis
201645,3.641151158007905,14.396102922759281,Angra Dos Reis
201646,6.226475922236261,18.675018719159223,Angra Dos Reis
201647,0.40382000354322883,1.9477138924861879,Angra Dos Reis
201648,0.8815157789766581,4.926650582308085,Angra Dos Reis
201649,3.6206181455906643,14.379556436188253,Angra Dos Reis
201650,4.38426283013683,14.404591110762254,Angra Dos Reis
201651,2.11592848032205,13.635477124183788,Angra Dos Reis
201652,0.633573863249527,3.318063833430868,Angra Dos Reis
201701,5.373467776572179,20.284663003878656,Angra Dos Reis
201702,6.91335765967493,32.08372042798128,Angra Dos Reis
201703,5.33325721053728,20.891771713466397,Angra Dos Reis
201704,4.889576689834509,20.784195431668593,Angra Dos Reis
201705,1.6740557092731774,7.497163479085284,Angra Dos Reis
201706,2.64875305058847,14.590081753945991,Angra Dos Reis
201707,-0.0036838443226070577,-0.03568958497639396,Angra Dos Reis
201708,0.9176543455823657,5.571740701523045,Angra Dos Reis
201709,2.584369824775588,11.09137343344974,Angra Dos Reis
201710,1.9907808050235272,10.32530419567158,Angra Dos Reis
201711,2.5197093034310964,14.00305282813192,Angra Dos Reis
201712,2.174187818523331,10.484443508825983,Angra Dos Reis
201713,1.6503400566074784,6.6161047735504726,Angra Dos Reis
201714,1.2422135576654718,5.701095048369711,Angra Dos Reis
201715,1.6599306426993978,9.1319224508194,Angra Dos Reis
201716,1.2515168659650697,4.27269484845812,Angra Dos Reis
201717,2.0518816281807144,7.5425512368041305,Angra Dos Reis
201718,0.6333908867790208,3.6613268292487002,Angra Dos Reis
201719,0.9885458464501091,2.8809098190362725,Angra Dos Reis
201720,1.1664321076817799,6.205349009455607,Angra Dos Reis
201721,1.0240940134060637,6.096523552362963,Angra Dos Reis
201722,0.04319122685032914,0.1450009312938522,Angra Dos Reis
201723,0.5573532229162821,3.390044958954176,Angra Dos Reis
201724,1.8402738440783124,9.619427956822351,Angra Dos Reis
201725,1.9794898558403753,7.39303549924036,Angra Dos Reis
201726,0.36544025508605543,1.7267733860575922,Angra Dos Reis
201727,0.9058568463802678,3.301963539932071,Angra Dos Reis
201728,0.04700293783614423,0.20794627049554693,Angra Dos Reis
201729,0.36504959387819647,1.628509543575295,Angra Dos Reis
201730,0.03322547809178322,0.2149785840173768,Angra Dos Reis
201731,0.3633463465731655,1.9294832752777544,Angra Dos Reis
201732,0.11899034080163169,0.7526141621867123,Angra Dos Reis
201733,1.2767574086920748,4.696262970341202,Angra Dos Reis
201734,0.858508929279345,4.236526470847867,Angra Dos Reis
201735,0.2449167512263907,1.2539396771898983,Angra Dos Reis
201736,0.0011658920738676255,0.0044618750508423205,Angra Dos Reis
201737,0.0030038753287662855,0.01162967468497559,Angra Dos Reis
201738,0.00951638878772134,0.04493383582074314,Angra Dos Reis
201739,0.5436422092239834,3.6655147501825835,Angra Dos Reis
201740,0.573007451160746,3.1290342944082434,Angra Dos Reis
201741,0.014073045829686917,0.14986312201189508,Angra Dos Reis
201742,0.3496887170113708,1.8592904440511964,Angra Dos Reis
201743,3.38718669612938,14.850262299807952,Angra Dos Reis
201744,0.550671021655517,2.5342364402380153,Angra Dos Reis
201745,1.0753021676396475,5.166746131794881,Angra Dos Reis
201746,1.4565862371177383,8.282991796414052,Angra Dos Reis
201747,5.515589765221512,21.862042821197903,Angra Dos Reis
201748,2.8815388238859008,11.910950508976349,Angra Dos Reis
201749,0.9932957995835949,3.9221568154074244,Angra Dos Reis
201750,0.5451555283155173,3.650901017964536,Angra Dos Reis
201751,3.9071356646764084,25.05477526889795,Angra Dos Reis
201752,7.770733680900262,22.01369856776223,Angra Dos Reis
201753,2.483079080732671,2.483079080732671,Angra Dos Reis
201800,4.767523747283568,13.750971032450238,Angra Dos Reis
201801,9.416704345323838,37.19596822790059,Angra Dos Reis
201802,2.11021218686571,8.159538942866186,Angra Dos Reis
201803,3.1976225236145526,16.23383233360592,Angra Dos Reis
201804,1.9039674881901238,8.85218134874067,Angra Dos Reis
201805,2.112626141263274,8.56865700624148,Angra Dos Reis
201806,7.477130213047271,17.16599341297743,Angra Dos Reis
201807,4.600257796348855,15.988171056569374,Angra Dos Reis
201808,4.057675365415734,20.192643664510154,Angra Dos Reis
201809,5.367306024554328,20.464074616936166,Angra Dos Reis
201810,2.9085995369283153,14.277831289488539,Angra Dos Reis
201811,3.6555603245894353,22.145870045272932,Angra Dos Reis
201812,-0.045328535788868175,-0.1893046124228976,Angra Dos Reis
201813,5.145973257939492,17.390624302549977,Angra Dos Reis
201814,0.440046945099275,1.8773420270946388,Angra Dos Reis
201815,2.46758656767275,11.032041083275043,Angra Dos Reis
201816,0.31342011429810934,1.9470317989210268,Angra Dos Reis
201817,0.27673635142935477,1.8496024069914359,Angra Dos Reis
201818,1.854731714645622,10.952799350893713,Angra Dos Reis
201819,2.6842544784270475,10.72184558012972,Angra Dos Reis
201820,0.2106250647869166,1.0448627366906624,Angra Dos Reis
201821,0.06245334247836179,0.8816762044028628,Angra Dos Reis
201822,1.0980944315556391,4.351960266808055,Angra Dos Reis
201823,0.9352554005741509,3.7501011567587255,Angra Dos Reis
201824,0.762256229408387,4.59680958923405,Angra Dos Reis
201825,0.0011008745503723258,0.0005553746168329432,Angra Dos Reis
201826,0.4590067933224711,2.7055583568592683,Angra Dos Reis
201827,0.5498707898080899,3.16232345371762,Angra Dos Reis
201828,0.0203739401232955,0.0722981632134425,Angra Dos Reis
201829,0.37118777754439414,1.8831745959820945,Angra Dos Reis
201830,2.323653487495435,7.522507313334969,Angra Dos Reis
201831,1.253226108657854,7.106037678156622,Angra Dos Reis
201832,0.5081080598563528,3.0416371098347907,Angra Dos Reis
201833,0.09382353435033475,0.6996141118199013,Angra Dos Reis
201834,0.45814948314055925,2.302414283160283,Angra Dos Reis
201835,1.988065826244505,6.689674156857964,Angra Dos Reis
201836,1.407027360875835,8.16208157403997,Angra Dos Reis
201837,1.502012402900429,6.031069977852087,Angra Dos Reis
201838,3.865993765914007,15.150988546841987,Angra Dos Reis
201839,1.623538344945627,7.091991350770385,Angra Dos Reis
201840,5.309467948701126,13.45061971039657,Angra Dos Reis
201841,1.514231518110372,3.6462574550030022,Angra Dos Reis
201842,1.2418643324035357,4.568080024180127,Angra Dos Reis
201843,0.6280677402498202,3.106942572869711,Angra Dos Reis
201844,5.193345248282295,18.334783114974282,Angra Dos Reis
201845,0.8014358781931925,4.056043975714865,Angra Dos Reis
201846,2.2401949331450406,9.995626952264725,Angra Dos Reis
201847,2.1298686707082344,11.465027948056965,Angra Dos Reis
201848,2.4042102316789884,9.341292064029625,Angra Dos Reis
201849,0.18149492663621042,1.2855738245587398,Angra Dos Reis
201850,0.2367078833176501,1.5286306535698644,Angra Dos Reis
201851,3.0228209173458946,11.572724249476327,Angra Dos Reis
201852,2.134342665224967,4.248240674851382,Angra Dos Reis
201900,6.138785721996603,26.9178722950176,Angra Dos Reis
201901,0.40173751134216507,0.6596742318404651,Angra Dos Reis
201902,0.8567924872749826,4.144840404637709,Angra Dos Reis
201903,4.919579025595425,24.600624731374655,Angra Dos Reis
201904,-0.0011560064621402022,-0.102019493657446,Angra Dos Reis
201905,8.407105803284537,31.42743699940325,Angra Dos Reis
201906,3.7723959993356257,16.059762809772604,Angra Dos Reis
201907,6.537725738677201,20.45397510538472,Angra Dos Reis
201908,8.80688313917368,35.76115399830759,Angra Dos Reis
201909,2.3640891924642955,14.138433871756916,Angra Dos Reis
201910,4.225265547461863,18.401425599804632,Angra Dos Reis
201911,6.395034618029005,18.233254300132888,Angra Dos Reis
201912,2.0090433858574097,9.74268103573295,Angra Dos Reis
201913,0.6644609198808362,4.021803121048974,Angra Dos Reis
201914,5.149059889429367,26.04060307228622,Angra Dos Reis
201915,1.6338214850763944,8.72392808604148,Angra Dos Reis
201916,0.7620622058779211,5.153610284407481,Angra Dos Reis
201917,1.3624683680703846,7.2133370541310065,Angra Dos Reis
201918,4.389361812243355,18.243739540620883,Angra Dos Reis
201919,5.635106560074497,20.269364200821272,Angra Dos Reis
201920,0.5190216644957873,3.6130259240161227,Angra Dos Reis
201921,1.0730980540020085,5.606882235075188,Angra Dos Reis
201922,2.622635098027544,9.491306157690786,Angra Dos Reis
201923,0.2971666316012295,0.6943479126389729,Angra Dos Reis
201924,0.48936970936191915,2.693827564167444,Angra Dos Reis
201925,-0.00032334796223133094,-0.0019158820456282033,Angra Dos Reis
201926,1.616270199309101,6.551807832327101,Angra Dos Reis
201927,0.09262870848615075,0.5482344005710018,Angra Dos Reis
201928,0.10376833185316761,1.03700500958996,Angra Dos Reis
201929,-0.00031582484672381533,-0.0006482431688412948,Angra Dos Reis
201930,0.6842350038982448,4.333847871079604,Angra Dos Reis
201931,0.7657729692611785,3.7944005470165383,Angra Dos Reis
201932,0.5444589734397585,2.4837649764357215,Angra Dos Reis
201933,2.4124803612525367,6.756575958746079,Angra Dos Reis
201934,0.30310216642800114,1.8590867047954616,Angra Dos Reis
201935,2.370586385007036,7.932578499685048,Angra Dos Reis
201936,0.11671546343492623,0.7295622130340955,Angra Dos Reis
201937,0.08604971158344284,0.5080067967056782,Angra Dos Reis
201938,1.842248836321125,5.642752647726654,Angra Dos Reis
201939,0.2653633551422813,1.365847903213513,Angra Dos Reis
201940,1.7572427283699874,7.18237719826479,Angra Dos Reis
201941,0.350657294540018,1.2050319014083697,Angra Dos Reis
201942,0.940139431152994,4.349075327025195,Angra Dos Reis
201943,1.568504143182992,7.826590044719396,Angra Dos Reis
201944,1.6199279187710025,7.91798239200471,Angra Dos Reis
201945,3.409953119472824,13.16181565348712,Angra Dos Reis
201946,1.2471834013499932,6.687481623969719,Angra Dos Reis
201947,2.066328173113542,7.899975346950358,Angra Dos Reis
201948,3.4506156560171664,16.608789135960443,Angra Dos Reis
201949,3.254426886506169,14.78023533276334,Angra Dos Reis
201950,1.0630284122190399,5.030036540490952,Angra Dos Reis
201951,3.734465861697728,17.112818032972836,Angra Dos Reis
201952,-0.11721102645363354,-0.3933357522927996,Angra Dos Reis
202000,4.63612713452089,13.125579915733141,Angra Dos Reis
202001,3.776446348868675,14.455200520890667,Angra Dos Reis
202002,3.5699360405868337,15.434527056539746,Angra Dos Reis
202003,1.9979747764513052,12.995478213970344,Angra Dos Reis
202004,2.802978560687405,10.00586473379915,Angra Dos Reis
202005,5.611228487926685,21.104633730415074,Angra Dos Reis
202006,4.492933631408226,16.026050559327064,Angra Dos Reis
202007,3.467252185249247,15.557777613921502,Angra Dos Reis
202008,2.658500602882855,8.336791275663051,Angra Dos Reis
202009,4.829071888539,19.381727391690827,Angra Dos Reis
202010,0.7083851656319438,5.15504555477542,Angra Dos Reis
202011,3.178449497231056,14.994521101540931,Angra Dos Reis
202012,0.7896707985739391,3.497918867795806,Angra Dos Reis
202013,1.9722432918495802,8.072534806117632,Angra Dos Reis
202014,0.841226721007376,3.996401114144368,Angra Dos Reis
202015,0.39632933622843225,1.493187071661517,Angra Dos Reis
202016,0.7479888723005532,2.0591029232051263,Angra Dos Reis
202017,0.7503674609798106,4.9728390487754535,Angra Dos Reis
202018,2.876991165457012,13.083324110703336,Angra Dos Reis
202019,1.4109639171765191,6.7975739946799205,Angra Dos Reis
202020,0.06545275486773092,0.26038022523935583,Angra Dos Reis
202021,0.3432786785019958,1.85941701266231,Angra Dos Reis
202022,0.08832754622489356,0.4763198798188718,Angra Dos Reis
202023,0.008035441369970397,0.6355513058189232,Angra Dos Reis
202024,0.4077128144678436,2.1643230548406986,Angra Dos Reis
202025,0.06883105547799387,0.3764403053783581,Angra Dos Reis
202026,0.2624369698441686,1.4104687405443161,Angra Dos Reis
202027,0.008508362931215999,0.12324164665318574,Angra Dos Reis
202028,0.5243168105541168,2.7600139709358533,Angra Dos Reis
202029,0.03167389226133262,0.13353850981597562,Angra Dos Reis
202030,1.164720458723129,5.523942028668034,Angra Dos Reis
202031,0.024551081337610997,0.08677109961965526,Angra Dos Reis
202032,0.033851012624871724,0.1721684576880733,Angra Dos Reis
202033,1.5442174820575698,6.708416914465392,Angra Dos Reis
202034,0.4457329978267047,2.048022363906961,Angra Dos Reis
202035,0.07929223065188316,0.447431678573178,Angra Dos Reis
202036,0.006826007158672216,0.012819564975358862,Angra Dos Reis
202037,0.29019722953435995,1.7879181822499102,Angra Dos Reis
